Genome	Similarity	evaluation_type	Tree_genome	metric	value
Mycobacterium_tuberculosis_CDC1551	94.5	strain	Ancestor	#_contigs	2063.0
Mycobacterium_tuberculosis_CDC1551	94.5	strain	Evolved	#_contigs	2003.0
Mycobacterium_tuberculosis_CDC1551	95.0	consensus	Ancestor	#_contigs	2464.0
Mycobacterium_tuberculosis_CDC1551	95.0	consensus	Evolved	#_contigs	2442.0
Mycobacterium_tuberculosis_CDC1551	95.0	strain	Ancestor	#_contigs	2445.0
Mycobacterium_tuberculosis_CDC1551	95.0	strain	Evolved	#_contigs	2423.0
Mycobacterium_tuberculosis_CDC1551	95.5	consensus	Ancestor	#_contigs	2934.0
Mycobacterium_tuberculosis_CDC1551	95.5	consensus	Evolved	#_contigs	2913.0
Mycobacterium_tuberculosis_CDC1551	95.5	strain	Ancestor	#_contigs	2907.0
Mycobacterium_tuberculosis_CDC1551	95.5	strain	Evolved	#_contigs	2876.0
Mycobacterium_tuberculosis_CDC1551	96.0	consensus	Ancestor	#_contigs	3382.0
Mycobacterium_tuberculosis_CDC1551	96.0	consensus	Evolved	#_contigs	3355.0
Mycobacterium_tuberculosis_CDC1551	96.0	strain	Ancestor	#_contigs	3326.0
Mycobacterium_tuberculosis_CDC1551	96.0	strain	Evolved	#_contigs	3286.0
Mycobacterium_tuberculosis_CDC1551	96.5	consensus	Ancestor	#_contigs	3816.0
Mycobacterium_tuberculosis_CDC1551	96.5	consensus	Evolved	#_contigs	3835.0
Mycobacterium_tuberculosis_CDC1551	96.5	strain	Ancestor	#_contigs	3666.0
Mycobacterium_tuberculosis_CDC1551	96.5	strain	Evolved	#_contigs	3678.0
Mycobacterium_tuberculosis_CDC1551	97.0	consensus	Ancestor	#_contigs	4031.0
Mycobacterium_tuberculosis_CDC1551	97.0	consensus	Evolved	#_contigs	4058.0
Mycobacterium_tuberculosis_CDC1551	97.0	strain	Ancestor	#_contigs	3770.0
Mycobacterium_tuberculosis_CDC1551	97.0	strain	Evolved	#_contigs	3820.0
Mycobacterium_tuberculosis_CDC1551	97.5	consensus	Ancestor	#_contigs	4089.0
Mycobacterium_tuberculosis_CDC1551	97.5	consensus	Evolved	#_contigs	4144.0
Mycobacterium_tuberculosis_CDC1551	97.5	strain	Ancestor	#_contigs	3598.0
Mycobacterium_tuberculosis_CDC1551	97.5	strain	Evolved	#_contigs	3675.0
Mycobacterium_tuberculosis_CDC1551	98.0	consensus	Ancestor	#_contigs	3777.0
Mycobacterium_tuberculosis_CDC1551	98.0	consensus	Evolved	#_contigs	3807.0
Mycobacterium_tuberculosis_CDC1551	98.0	strain	Ancestor	#_contigs	3089.0
Mycobacterium_tuberculosis_CDC1551	98.0	strain	Evolved	#_contigs	3082.0
Mycobacterium_tuberculosis_CDC1551	98.5	consensus	Ancestor	#_contigs	2878.0
Mycobacterium_tuberculosis_CDC1551	98.5	consensus	Evolved	#_contigs	2900.0
Mycobacterium_tuberculosis_CDC1551	98.5	strain	Ancestor	#_contigs	2066.0
Mycobacterium_tuberculosis_CDC1551	98.5	strain	Evolved	#_contigs	2074.0
Mycobacterium_tuberculosis_CDC1551	99.0	consensus	Ancestor	#_contigs	1783.0
Mycobacterium_tuberculosis_CDC1551	99.0	consensus	Evolved	#_contigs	1781.0
Mycobacterium_tuberculosis_CDC1551	99.0	strain	Ancestor	#_contigs	1167.0
Mycobacterium_tuberculosis_CDC1551	99.0	strain	Evolved	#_contigs	1060.0
Mycobacterium_tuberculosis_CDC1551	99.5	consensus	Ancestor	#_contigs	914.0
Mycobacterium_tuberculosis_CDC1551	99.5	consensus	Evolved	#_contigs	922.0
Mycobacterium_tuberculosis_CDC1551	99.5	strain	Ancestor	#_contigs	506.0
Mycobacterium_tuberculosis_CDC1551	99.5	strain	Evolved	#_contigs	504.0
Mycobacterium_tuberculosis_H37Rv	90.0	consensus	Ancestor	#_contigs	310.0
Mycobacterium_tuberculosis_H37Rv	90.0	consensus	Evolved	#_contigs	197.0
Mycobacterium_tuberculosis_H37Rv	90.0	strain	Ancestor	#_contigs	310.0
Mycobacterium_tuberculosis_H37Rv	90.0	strain	Evolved	#_contigs	197.0
Mycobacterium_tuberculosis_H37Rv	90.5	consensus	Ancestor	#_contigs	319.0
Mycobacterium_tuberculosis_H37Rv	90.5	consensus	Evolved	#_contigs	209.0
Mycobacterium_tuberculosis_H37Rv	90.5	strain	Ancestor	#_contigs	319.0
Mycobacterium_tuberculosis_H37Rv	90.5	strain	Evolved	#_contigs	209.0
Mycobacterium_tuberculosis_H37Rv	91.0	consensus	Ancestor	#_contigs	371.0
Mycobacterium_tuberculosis_H37Rv	91.0	consensus	Evolved	#_contigs	260.0
Mycobacterium_tuberculosis_H37Rv	91.0	strain	Ancestor	#_contigs	371.0
Mycobacterium_tuberculosis_H37Rv	91.0	strain	Evolved	#_contigs	260.0
Mycobacterium_tuberculosis_H37Rv	91.5	consensus	Ancestor	#_contigs	463.0
Mycobacterium_tuberculosis_H37Rv	91.5	consensus	Evolved	#_contigs	361.0
Mycobacterium_tuberculosis_H37Rv	91.5	strain	Ancestor	#_contigs	463.0
Mycobacterium_tuberculosis_H37Rv	91.5	strain	Evolved	#_contigs	361.0
Mycobacterium_tuberculosis_H37Rv	92.0	consensus	Ancestor	#_contigs	578.0
Mycobacterium_tuberculosis_H37Rv	92.0	consensus	Evolved	#_contigs	467.0
Mycobacterium_tuberculosis_H37Rv	92.0	strain	Ancestor	#_contigs	578.0
Mycobacterium_tuberculosis_H37Rv	92.0	strain	Evolved	#_contigs	467.0
Mycobacterium_tuberculosis_H37Rv	92.5	consensus	Ancestor	#_contigs	712.0
Mycobacterium_tuberculosis_H37Rv	92.5	consensus	Evolved	#_contigs	628.0
Mycobacterium_tuberculosis_H37Rv	92.5	strain	Ancestor	#_contigs	712.0
Mycobacterium_tuberculosis_H37Rv	92.5	strain	Evolved	#_contigs	628.0
Mycobacterium_tuberculosis_H37Rv	93.0	consensus	Ancestor	#_contigs	918.0
Mycobacterium_tuberculosis_H37Rv	93.0	consensus	Evolved	#_contigs	839.0
Mycobacterium_tuberculosis_H37Rv	93.0	strain	Ancestor	#_contigs	918.0
Mycobacterium_tuberculosis_H37Rv	93.0	strain	Evolved	#_contigs	837.0
Mycobacterium_tuberculosis_H37Rv	93.5	consensus	Ancestor	#_contigs	1160.0
Mycobacterium_tuberculosis_H37Rv	93.5	consensus	Evolved	#_contigs	1088.0
Mycobacterium_tuberculosis_H37Rv	93.5	strain	Ancestor	#_contigs	1159.0
Mycobacterium_tuberculosis_H37Rv	93.5	strain	Evolved	#_contigs	1087.0
Mycobacterium_tuberculosis_H37Rv	94.0	consensus	Ancestor	#_contigs	1547.0
Mycobacterium_tuberculosis_H37Rv	94.0	consensus	Evolved	#_contigs	1491.0
Mycobacterium_tuberculosis_H37Rv	94.0	strain	Ancestor	#_contigs	1546.0
Mycobacterium_tuberculosis_H37Rv	94.0	strain	Evolved	#_contigs	1489.0
Mycobacterium_tuberculosis_H37Rv	94.5	consensus	Ancestor	#_contigs	1932.0
Mycobacterium_tuberculosis_H37Rv	94.5	consensus	Evolved	#_contigs	1904.0
Mycobacterium_tuberculosis_H37Rv	94.5	strain	Ancestor	#_contigs	1925.0
Mycobacterium_tuberculosis_H37Rv	94.5	strain	Evolved	#_contigs	1894.0
Mycobacterium_tuberculosis_H37Rv	95.0	consensus	Ancestor	#_contigs	2359.0
Mycobacterium_tuberculosis_H37Rv	95.0	consensus	Evolved	#_contigs	2356.0
Mycobacterium_tuberculosis_H37Rv	95.0	strain	Ancestor	#_contigs	2344.0
Mycobacterium_tuberculosis_H37Rv	95.0	strain	Evolved	#_contigs	2343.0
Mycobacterium_tuberculosis_H37Rv	95.5	consensus	Ancestor	#_contigs	2895.0
Mycobacterium_tuberculosis_H37Rv	95.5	consensus	Evolved	#_contigs	2873.0
Mycobacterium_tuberculosis_H37Rv	95.5	strain	Ancestor	#_contigs	2866.0
Mycobacterium_tuberculosis_H37Rv	95.5	strain	Evolved	#_contigs	2843.0
Mycobacterium_tuberculosis_H37Rv	96.0	consensus	Ancestor	#_contigs	3323.0
Mycobacterium_tuberculosis_H37Rv	96.0	consensus	Evolved	#_contigs	3353.0
Mycobacterium_tuberculosis_H37Rv	96.0	strain	Ancestor	#_contigs	3273.0
Mycobacterium_tuberculosis_H37Rv	96.0	strain	Evolved	#_contigs	3285.0
Mycobacterium_tuberculosis_H37Rv	96.5	consensus	Ancestor	#_contigs	3700.0
Mycobacterium_tuberculosis_H37Rv	96.5	consensus	Evolved	#_contigs	3722.0
Mycobacterium_tuberculosis_H37Rv	96.5	strain	Ancestor	#_contigs	3564.0
Mycobacterium_tuberculosis_H37Rv	96.5	strain	Evolved	#_contigs	3603.0
Mycobacterium_tuberculosis_H37Rv	97.0	consensus	Ancestor	#_contigs	4089.0
Mycobacterium_tuberculosis_H37Rv	97.0	consensus	Evolved	#_contigs	4142.0
Mycobacterium_tuberculosis_H37Rv	97.0	strain	Ancestor	#_contigs	3861.0
Mycobacterium_tuberculosis_H37Rv	97.0	strain	Evolved	#_contigs	3887.0
Mycobacterium_tuberculosis_H37Rv	97.5	consensus	Ancestor	#_contigs	4071.0
Mycobacterium_tuberculosis_H37Rv	97.5	consensus	Evolved	#_contigs	4143.0
Mycobacterium_tuberculosis_H37Rv	97.5	strain	Ancestor	#_contigs	3612.0
Mycobacterium_tuberculosis_H37Rv	97.5	strain	Evolved	#_contigs	3676.0
Mycobacterium_tuberculosis_H37Rv	98.0	consensus	Ancestor	#_contigs	3720.0
Mycobacterium_tuberculosis_H37Rv	98.0	consensus	Evolved	#_contigs	3709.0
Mycobacterium_tuberculosis_H37Rv	98.0	strain	Ancestor	#_contigs	3054.0
Mycobacterium_tuberculosis_H37Rv	98.0	strain	Evolved	#_contigs	2975.0
Mycobacterium_tuberculosis_H37Rv	98.5	consensus	Ancestor	#_contigs	2802.0
Mycobacterium_tuberculosis_H37Rv	98.5	consensus	Evolved	#_contigs	2812.0
Mycobacterium_tuberculosis_H37Rv	98.5	strain	Ancestor	#_contigs	2067.0
Mycobacterium_tuberculosis_H37Rv	98.5	strain	Evolved	#_contigs	2006.0
Mycobacterium_tuberculosis_H37Rv	99.0	consensus	Ancestor	#_contigs	1715.0
Mycobacterium_tuberculosis_H37Rv	99.0	consensus	Evolved	#_contigs	1722.0
Mycobacterium_tuberculosis_H37Rv	99.0	strain	Ancestor	#_contigs	1118.0
Mycobacterium_tuberculosis_H37Rv	99.0	strain	Evolved	#_contigs	1058.0
Mycobacterium_tuberculosis_H37Rv	99.5	consensus	Ancestor	#_contigs	803.0
Mycobacterium_tuberculosis_H37Rv	99.5	consensus	Evolved	#_contigs	804.0
Mycobacterium_tuberculosis_H37Rv	99.5	strain	Ancestor	#_contigs	463.0
Mycobacterium_tuberculosis_H37Rv	99.5	strain	Evolved	#_contigs	421.0
Mycoplasma_gallisepticum	90.0	consensus	Ancestor	#_contigs	115.0
Mycoplasma_gallisepticum	90.0	consensus	Evolved	#_contigs	39.0
Mycoplasma_gallisepticum	90.0	strain	Ancestor	#_contigs	115.0
Mycoplasma_gallisepticum	90.0	strain	Evolved	#_contigs	39.0
Mycoplasma_gallisepticum	90.5	consensus	Ancestor	#_contigs	127.0
Mycoplasma_gallisepticum	90.5	consensus	Evolved	#_contigs	44.0
Mycoplasma_gallisepticum	90.5	strain	Ancestor	#_contigs	127.0
Mycoplasma_gallisepticum	90.5	strain	Evolved	#_contigs	44.0
Mycoplasma_gallisepticum	91.0	consensus	Ancestor	#_contigs	138.0
Mycoplasma_gallisepticum	91.0	consensus	Evolved	#_contigs	54.0
Mycoplasma_gallisepticum	91.0	strain	Ancestor	#_contigs	138.0
Mycoplasma_gallisepticum	91.0	strain	Evolved	#_contigs	54.0
Mycoplasma_gallisepticum	91.5	consensus	Ancestor	#_contigs	170.0
Mycoplasma_gallisepticum	91.5	consensus	Evolved	#_contigs	88.0
Mycoplasma_gallisepticum	91.5	strain	Ancestor	#_contigs	170.0
Mycoplasma_gallisepticum	91.5	strain	Evolved	#_contigs	88.0
Mycoplasma_gallisepticum	92.0	consensus	Ancestor	#_contigs	186.0
Mycoplasma_gallisepticum	92.0	consensus	Evolved	#_contigs	116.0
Mycoplasma_gallisepticum	92.0	strain	Ancestor	#_contigs	186.0
Mycoplasma_gallisepticum	92.0	strain	Evolved	#_contigs	116.0
Mycoplasma_gallisepticum	92.5	consensus	Ancestor	#_contigs	224.0
Mycoplasma_gallisepticum	92.5	consensus	Evolved	#_contigs	160.0
Mycoplasma_gallisepticum	92.5	strain	Ancestor	#_contigs	224.0
Mycoplasma_gallisepticum	92.5	strain	Evolved	#_contigs	160.0
Mycoplasma_gallisepticum	93.0	consensus	Ancestor	#_contigs	252.0
Mycoplasma_gallisepticum	93.0	consensus	Evolved	#_contigs	186.0
Mycoplasma_gallisepticum	93.0	strain	Ancestor	#_contigs	252.0
Mycoplasma_gallisepticum	93.0	strain	Evolved	#_contigs	186.0
Mycoplasma_gallisepticum	93.5	consensus	Ancestor	#_contigs	335.0
Mycoplasma_gallisepticum	93.5	consensus	Evolved	#_contigs	273.0
Mycoplasma_gallisepticum	93.5	strain	Ancestor	#_contigs	335.0
Mycoplasma_gallisepticum	93.5	strain	Evolved	#_contigs	273.0
Mycoplasma_gallisepticum	94.0	consensus	Ancestor	#_contigs	401.0
Mycoplasma_gallisepticum	94.0	consensus	Evolved	#_contigs	336.0
Mycoplasma_gallisepticum	94.0	strain	Ancestor	#_contigs	401.0
Mycoplasma_gallisepticum	94.0	strain	Evolved	#_contigs	336.0
Mycoplasma_gallisepticum	94.5	consensus	Ancestor	#_contigs	478.0
Mycoplasma_gallisepticum	94.5	consensus	Evolved	#_contigs	443.0
Mycoplasma_gallisepticum	94.5	strain	Ancestor	#_contigs	474.0
Mycoplasma_gallisepticum	94.5	strain	Evolved	#_contigs	442.0
Mycoplasma_gallisepticum	95.0	consensus	Ancestor	#_contigs	590.0
Mycoplasma_gallisepticum	95.0	consensus	Evolved	#_contigs	551.0
Mycoplasma_gallisepticum	95.0	strain	Ancestor	#_contigs	585.0
Mycoplasma_gallisepticum	95.0	strain	Evolved	#_contigs	546.0
Mycoplasma_gallisepticum	95.5	consensus	Ancestor	#_contigs	694.0
Mycoplasma_gallisepticum	95.5	consensus	Evolved	#_contigs	670.0
Mycoplasma_gallisepticum	95.5	strain	Ancestor	#_contigs	685.0
Mycoplasma_gallisepticum	95.5	strain	Evolved	#_contigs	662.0
Mycoplasma_gallisepticum	96.0	consensus	Ancestor	#_contigs	780.0
Mycoplasma_gallisepticum	96.0	consensus	Evolved	#_contigs	772.0
Mycoplasma_gallisepticum	96.0	strain	Ancestor	#_contigs	761.0
Mycoplasma_gallisepticum	96.0	strain	Evolved	#_contigs	754.0
Mycoplasma_gallisepticum	96.5	consensus	Ancestor	#_contigs	840.0
Mycoplasma_gallisepticum	96.5	consensus	Evolved	#_contigs	869.0
Mycoplasma_gallisepticum	96.5	strain	Ancestor	#_contigs	820.0
Mycoplasma_gallisepticum	96.5	strain	Evolved	#_contigs	834.0
Mycoplasma_gallisepticum	97.0	consensus	Ancestor	#_contigs	886.0
Mycoplasma_gallisepticum	97.0	consensus	Evolved	#_contigs	906.0
Mycoplasma_gallisepticum	97.0	strain	Ancestor	#_contigs	821.0
Mycoplasma_gallisepticum	97.0	strain	Evolved	#_contigs	847.0
Mycoplasma_gallisepticum	97.5	consensus	Ancestor	#_contigs	886.0
Mycoplasma_gallisepticum	97.5	consensus	Evolved	#_contigs	920.0
Mycoplasma_gallisepticum	97.5	strain	Ancestor	#_contigs	778.0
Mycoplasma_gallisepticum	97.5	strain	Evolved	#_contigs	812.0
Mycoplasma_gallisepticum	98.0	consensus	Ancestor	#_contigs	825.0
Mycoplasma_gallisepticum	98.0	consensus	Evolved	#_contigs	842.0
Mycoplasma_gallisepticum	98.0	strain	Ancestor	#_contigs	682.0
Mycoplasma_gallisepticum	98.0	strain	Evolved	#_contigs	682.0
Mycoplasma_gallisepticum	98.5	consensus	Ancestor	#_contigs	623.0
Mycoplasma_gallisepticum	98.5	consensus	Evolved	#_contigs	635.0
Mycoplasma_gallisepticum	98.5	strain	Ancestor	#_contigs	457.0
Mycoplasma_gallisepticum	98.5	strain	Evolved	#_contigs	455.0
Mycoplasma_gallisepticum	99.0	consensus	Ancestor	#_contigs	364.0
Mycoplasma_gallisepticum	99.0	consensus	Evolved	#_contigs	380.0
Mycoplasma_gallisepticum	99.0	strain	Ancestor	#_contigs	248.0
Mycoplasma_gallisepticum	99.0	strain	Evolved	#_contigs	226.0
Mycoplasma_gallisepticum	99.5	consensus	Ancestor	#_contigs	213.0
Mycoplasma_gallisepticum	99.5	consensus	Evolved	#_contigs	210.0
Mycoplasma_gallisepticum	99.5	strain	Ancestor	#_contigs	121.0
Mycoplasma_gallisepticum	99.5	strain	Evolved	#_contigs	110.0
Mycoplasma_genitalium	90.0	consensus	Ancestor	#_contigs	41.0
Mycoplasma_genitalium	90.0	consensus	Evolved	#_contigs	23.0
Mycoplasma_genitalium	90.0	strain	Ancestor	#_contigs	41.0
Mycoplasma_genitalium	90.0	strain	Evolved	#_contigs	23.0
Mycoplasma_genitalium	90.5	consensus	Ancestor	#_contigs	45.0
Mycoplasma_genitalium	90.5	consensus	Evolved	#_contigs	26.0
Mycoplasma_genitalium	90.5	strain	Ancestor	#_contigs	45.0
Mycoplasma_genitalium	90.5	strain	Evolved	#_contigs	26.0
Mycoplasma_genitalium	91.0	consensus	Ancestor	#_contigs	55.0
Mycoplasma_genitalium	91.0	consensus	Evolved	#_contigs	35.0
Mycoplasma_genitalium	91.0	strain	Ancestor	#_contigs	55.0
Mycoplasma_genitalium	91.0	strain	Evolved	#_contigs	35.0
Mycoplasma_genitalium	91.5	consensus	Ancestor	#_contigs	64.0
Mycoplasma_genitalium	91.5	consensus	Evolved	#_contigs	44.0
Mycoplasma_genitalium	91.5	strain	Ancestor	#_contigs	64.0
Mycoplasma_genitalium	91.5	strain	Evolved	#_contigs	44.0
Mycoplasma_genitalium	92.0	consensus	Ancestor	#_contigs	83.0
Mycoplasma_genitalium	92.0	consensus	Evolved	#_contigs	67.0
Mycoplasma_genitalium	92.0	strain	Ancestor	#_contigs	83.0
Mycoplasma_genitalium	92.0	strain	Evolved	#_contigs	67.0
Mycoplasma_genitalium	92.5	consensus	Ancestor	#_contigs	117.0
Mycoplasma_genitalium	92.5	consensus	Evolved	#_contigs	93.0
Mycoplasma_genitalium	92.5	strain	Ancestor	#_contigs	116.0
Mycoplasma_genitalium	92.5	strain	Evolved	#_contigs	92.0
Mycoplasma_genitalium	93.0	consensus	Ancestor	#_contigs	132.0
Mycoplasma_genitalium	93.0	consensus	Evolved	#_contigs	112.0
Mycoplasma_genitalium	93.0	strain	Ancestor	#_contigs	132.0
Mycoplasma_genitalium	93.0	strain	Evolved	#_contigs	112.0
Mycoplasma_genitalium	93.5	consensus	Ancestor	#_contigs	180.0
Mycoplasma_genitalium	93.5	consensus	Evolved	#_contigs	162.0
Mycoplasma_genitalium	93.5	strain	Ancestor	#_contigs	180.0
Mycoplasma_genitalium	93.5	strain	Evolved	#_contigs	162.0
Mycoplasma_genitalium	94.0	consensus	Ancestor	#_contigs	211.0
Mycoplasma_genitalium	94.0	consensus	Evolved	#_contigs	195.0
Mycoplasma_genitalium	94.0	strain	Ancestor	#_contigs	210.0
Mycoplasma_genitalium	94.0	strain	Evolved	#_contigs	195.0
Mycoplasma_genitalium	94.5	consensus	Ancestor	#_contigs	286.0
Mycoplasma_genitalium	94.5	consensus	Evolved	#_contigs	275.0
Mycoplasma_genitalium	94.5	strain	Ancestor	#_contigs	286.0
Mycoplasma_genitalium	94.5	strain	Evolved	#_contigs	274.0
Mycoplasma_genitalium	95.0	consensus	Ancestor	#_contigs	344.0
Mycoplasma_genitalium	95.0	consensus	Evolved	#_contigs	340.0
Mycoplasma_genitalium	95.0	strain	Ancestor	#_contigs	341.0
Mycoplasma_genitalium	95.0	strain	Evolved	#_contigs	339.0
Mycoplasma_genitalium	95.5	consensus	Ancestor	#_contigs	413.0
Mycoplasma_genitalium	95.5	consensus	Evolved	#_contigs	404.0
Mycoplasma_genitalium	95.5	strain	Ancestor	#_contigs	409.0
Mycoplasma_genitalium	95.5	strain	Evolved	#_contigs	402.0
Mycoplasma_genitalium	96.0	consensus	Ancestor	#_contigs	466.0
Mycoplasma_genitalium	96.0	consensus	Evolved	#_contigs	456.0
Mycoplasma_genitalium	96.0	strain	Ancestor	#_contigs	461.0
Mycoplasma_genitalium	96.0	strain	Evolved	#_contigs	447.0
Mycoplasma_genitalium	96.5	consensus	Ancestor	#_contigs	521.0
Mycoplasma_genitalium	96.5	consensus	Evolved	#_contigs	512.0
Mycoplasma_genitalium	96.5	strain	Ancestor	#_contigs	499.0
Mycoplasma_genitalium	96.5	strain	Evolved	#_contigs	492.0
Mycoplasma_genitalium	97.0	consensus	Ancestor	#_contigs	543.0
Mycoplasma_genitalium	97.0	consensus	Evolved	#_contigs	548.0
Mycoplasma_genitalium	97.0	strain	Ancestor	#_contigs	510.0
Mycoplasma_genitalium	97.0	strain	Evolved	#_contigs	506.0
Mycoplasma_genitalium	97.5	consensus	Ancestor	#_contigs	552.0
Mycoplasma_genitalium	97.5	consensus	Evolved	#_contigs	538.0
Mycoplasma_genitalium	97.5	strain	Ancestor	#_contigs	477.0
Mycoplasma_genitalium	97.5	strain	Evolved	#_contigs	488.0
Mycoplasma_genitalium	98.0	consensus	Ancestor	#_contigs	487.0
Mycoplasma_genitalium	98.0	consensus	Evolved	#_contigs	459.0
Mycoplasma_genitalium	98.0	strain	Ancestor	#_contigs	387.0
Mycoplasma_genitalium	98.0	strain	Evolved	#_contigs	361.0
Mycoplasma_genitalium	98.5	consensus	Ancestor	#_contigs	344.0
Mycoplasma_genitalium	98.5	consensus	Evolved	#_contigs	343.0
Mycoplasma_genitalium	98.5	strain	Ancestor	#_contigs	246.0
Mycoplasma_genitalium	98.5	strain	Evolved	#_contigs	242.0
Mycoplasma_genitalium	99.0	consensus	Ancestor	#_contigs	219.0
Mycoplasma_genitalium	99.0	consensus	Evolved	#_contigs	220.0
Mycoplasma_genitalium	99.0	strain	Ancestor	#_contigs	141.0
Mycoplasma_genitalium	99.0	strain	Evolved	#_contigs	140.0
Mycoplasma_genitalium	99.5	consensus	Ancestor	#_contigs	93.0
Mycoplasma_genitalium	99.5	consensus	Evolved	#_contigs	94.0
Mycoplasma_genitalium	99.5	strain	Ancestor	#_contigs	50.0
Mycoplasma_genitalium	99.5	strain	Evolved	#_contigs	50.0
Mycoplasma_mobile_163K	90.0	consensus	Ancestor	#_contigs	72.0
Mycoplasma_mobile_163K	90.0	consensus	Evolved	#_contigs	50.0
Mycoplasma_mobile_163K	90.0	strain	Ancestor	#_contigs	72.0
Mycoplasma_mobile_163K	90.0	strain	Evolved	#_contigs	50.0
Mycoplasma_mobile_163K	90.5	consensus	Ancestor	#_contigs	69.0
Mycoplasma_mobile_163K	90.5	consensus	Evolved	#_contigs	47.0
Mycoplasma_mobile_163K	90.5	strain	Ancestor	#_contigs	69.0
Mycoplasma_mobile_163K	90.5	strain	Evolved	#_contigs	47.0
Mycoplasma_mobile_163K	91.0	consensus	Ancestor	#_contigs	80.0
Mycoplasma_mobile_163K	91.0	consensus	Evolved	#_contigs	62.0
Mycoplasma_mobile_163K	91.0	strain	Ancestor	#_contigs	80.0
Mycoplasma_mobile_163K	91.0	strain	Evolved	#_contigs	62.0
Mycoplasma_mobile_163K	91.5	consensus	Ancestor	#_contigs	101.0
Mycoplasma_mobile_163K	91.5	consensus	Evolved	#_contigs	82.0
Mycoplasma_mobile_163K	91.5	strain	Ancestor	#_contigs	101.0
Mycoplasma_mobile_163K	91.5	strain	Evolved	#_contigs	82.0
Mycoplasma_mobile_163K	92.0	consensus	Ancestor	#_contigs	139.0
Mycoplasma_mobile_163K	92.0	consensus	Evolved	#_contigs	116.0
Mycoplasma_mobile_163K	92.0	strain	Ancestor	#_contigs	139.0
Mycoplasma_mobile_163K	92.0	strain	Evolved	#_contigs	116.0
Mycoplasma_mobile_163K	92.5	consensus	Ancestor	#_contigs	173.0
Mycoplasma_mobile_163K	92.5	consensus	Evolved	#_contigs	161.0
Mycoplasma_mobile_163K	92.5	strain	Ancestor	#_contigs	173.0
Mycoplasma_mobile_163K	92.5	strain	Evolved	#_contigs	161.0
Mycoplasma_mobile_163K	93.0	consensus	Ancestor	#_contigs	211.0
Mycoplasma_mobile_163K	93.0	consensus	Evolved	#_contigs	196.0
Mycoplasma_mobile_163K	93.0	strain	Ancestor	#_contigs	210.0
Mycoplasma_mobile_163K	93.0	strain	Evolved	#_contigs	195.0
Mycoplasma_mobile_163K	93.5	consensus	Ancestor	#_contigs	276.0
Mycoplasma_mobile_163K	93.5	consensus	Evolved	#_contigs	262.0
Mycoplasma_mobile_163K	93.5	strain	Ancestor	#_contigs	276.0
Mycoplasma_mobile_163K	93.5	strain	Evolved	#_contigs	262.0
Mycoplasma_mobile_163K	94.0	consensus	Ancestor	#_contigs	324.0
Mycoplasma_mobile_163K	94.0	consensus	Evolved	#_contigs	331.0
Mycoplasma_mobile_163K	94.0	strain	Ancestor	#_contigs	321.0
Mycoplasma_mobile_163K	94.0	strain	Evolved	#_contigs	330.0
Mycoplasma_mobile_163K	94.5	consensus	Ancestor	#_contigs	392.0
Mycoplasma_mobile_163K	94.5	consensus	Evolved	#_contigs	399.0
Mycoplasma_mobile_163K	94.5	strain	Ancestor	#_contigs	388.0
Mycoplasma_mobile_163K	94.5	strain	Evolved	#_contigs	396.0
